Date,Branch ID,Employee ID,Daily Customers,Sim Cards,Spoiled Cards,Cards Activated,Cards Topped Up,Apps,Apps Transacted,Customer Satisfaction
02-01-23,B018,B018_E004,53,16,0,11,4,1,0,2.9
02-01-23,B018,B018_E005,85,6,0,4,1,1,0,2.7
02-01-23,B018,B018_E006,48,15,0,9,4,1,0,3.5
02-01-23,B018,B018_E007,60,20,0,16,9,1,0,2.9
02-01-23,B018,B018_E008,82,9,0,7,3,2,0,3.2
02-01-23,B018,B018_E009,84,21,0,14,6,1,0,2.7
02-01-23,B018,B018_E010,46,24,0,15,9,2,0,2.9
02-01-23,B019,B019_E001,56,8,0,4,1,2,0,4.6
02-01-23,B019,B019_E002,56,3,0,1,0,1,0,5
02-01-23,B019,B019_E003,23,5,0,3,1,1,0,4.9
02-01-23,B019,B019_E004,33,2,0,1,0,1,0,5
02-01-23,B019,B019_E005,38,2,0,1,0,1,0,4.4
02-01-23,B019,B019_E006,31,2,0,1,0,1,0,4.9
02-01-23,B019,B019_E007,22,3,0,1,0,1,0,4.6
02-01-23,B019,B019_E008,30,5,0,3,1,1,0,5
02-01-23,B019,B019_E009,26,8,0,4,1,1,0,4.4
02-01-23,B019,B019_E010,47,6,0,4,1,1,0,5
02-01-23,B020,B020_E001,51,12,0,8,4,0,0,4.8
02-01-23,B020,B020_E002,62,6,0,3,1,1,0,4.9
02-01-23,B020,B020_E003,68,13,0,10,6,1,0,4.1
02-01-23,B020,B020_E004,28,12,0,7,2,0,0,4.1
02-01-23,B020,B020_E005,38,7,0,4,1,0,0,4
02-01-23,B020,B020_E006,39,4,0,2,0,1,0,4.4
02-01-23,B020,B020_E007,60,5,0,3,1,1,0,4.7
02-01-23,B020,B020_E008,56,13,0,7,3,1,0,4.5
02-01-23,B020,B020_E009,63,11,0,8,3,1,0,4.4
02-01-23,B020,B020_E010,32,10,0,7,2,1,0,4.5
02-01-23,B021,B021_E001,99,25,0,15,7,7,3,4
02-01-23,B021,B021_E002,49,14,0,11,6,3,1,3.9
02-01-23,B021,B021_E003,45,19,0,15,8,9,2,4
02-01-23,B021,B021_E004,84,10,0,6,3,10,6,3.7
02-01-23,B021,B021_E005,61,19,0,13,7,6,0,4.1
02-01-23,B021,B021_E006,95,18,0,14,7,8,1,4
02-01-23,B021,B021_E007,107,17,0,12,6,8,2,3.7
02-01-23,B021,B021_E008,87,11,0,7,2,6,2,3.3
02-01-23,B021,B021_E009,107,19,0,12,4,8,0,3.4
02-01-23,B021,B021_E010,97,18,0,11,5,5,1,3.4
02-01-23,B022,B022_E001,28,4,0,2,0,3,0,3.3
02-01-23,B022,B022_E002,48,10,0,7,2,3,1,3.6
02-01-23,B022,B022_E003,63,5,0,3,1,1,0,3.8
02-01-23,B022,B022_E004,61,7,0,4,1,3,0,3.2
02-01-23,B022,B022_E005,57,10,0,6,2,3,1,3.5
02-01-23,B022,B022_E006,55,16,0,10,4,1,0,3.7
02-01-23,B022,B022_E007,67,13,0,7,3,3,0,3.6
02-01-23,B022,B022_E008,45,11,0,8,4,1,0,3.7
02-01-23,B022,B022_E009,53,6,0,4,1,2,0,3.4
02-01-23,B022,B022_E010,53,12,0,7,2,3,1,3.5
02-01-23,B023,B023_E001,57,17,0,11,6,9,4,3.1
02-01-23,B023,B023_E002,70,8,0,5,2,10,6,2.7
02-01-23,B023,B023_E003,109,16,0,12,4,12,3,3.4
02-01-23,B023,B023_E004,68,10,0,8,4,6,0,3.2
02-01-23,B023,B023_E005,65,8,0,4,1,6,3,3.4
02-01-23,B023,B023_E006,55,8,0,5,2,12,4,2.6
02-01-23,B023,B023_E007,101,14,0,10,5,8,4,3.3
02-01-23,B023,B023_E008,95,22,0,16,9,9,5,3.2
02-01-23,B023,B023_E009,89,16,0,9,3,6,1,3.3
02-01-23,B023,B023_E010,78,20,0,16,8,5,2,2.6
02-01-23,B024,B024_E001,38,12,0,8,4,1,0,3.3
02-01-23,B024,B024_E002,92,16,0,12,4,1,0,4
02-01-23,B024,B024_E003,77,20,0,15,6,1,0,3.3
02-01-23,B024,B024_E004,53,6,0,3,1,2,0,3.6
02-01-23,B024,B024_E005,86,9,0,6,3,1,0,3.3
02-01-23,B024,B024_E006,61,7,0,5,2,1,0,4.1
02-01-23,B024,B024_E007,42,18,0,14,8,2,0,4.1
02-01-23,B024,B024_E008,50,21,0,17,10,2,0,3.3
02-01-23,B024,B024_E009,80,16,0,11,4,1,0,3.9
02-01-23,B024,B024_E010,48,18,0,12,6,1,0,3.4
02-01-23,B025,B025_E001,48,22,0,16,7,8,3,4.6
02-01-23,B025,B025_E002,92,26,0,20,13,6,3,5
02-01-23,B025,B025_E003,64,19,0,16,10,9,3,4.6
02-01-23,B025,B025_E004,96,14,0,11,6,3,1,5
02-01-23,B025,B025_E005,87,21,0,12,4,3,0,4.5
02-01-23,B025,B025_E006,63,15,0,9,5,4,0,4.2
02-01-23,B025,B025_E007,51,24,0,16,6,7,0,4.6
02-01-23,B025,B025_E008,58,11,0,8,4,4,0,4
02-01-23,B025,B025_E009,82,6,0,4,1,9,2,4.8
02-01-23,B025,B025_E010,60,20,0,15,9,3,0,4.6
03-01-23,B001,B001_E001,85,9,0,5,2,5,1,4.7
03-01-23,B001,B001_E002,48,13,0,8,4,5,0,4.8
03-01-23,B001,B001_E003,78,9,0,7,3,7,2,5
03-01-23,B001,B001_E004,84,4,0,2,0,8,4,4.8
03-01-23,B001,B001_E005,69,6,0,3,1,5,0,4.1
03-01-23,B001,B001_E006,67,11,0,8,4,7,1,5
03-01-23,B001,B001_E007,40,9,0,5,2,8,4,4.8
03-01-23,B001,B001_E008,55,4,0,2,0,4,0,4.8
03-01-23,B001,B001_E009,50,9,0,7,2,3,0,5
03-01-23,B001,B001_E010,58,9,0,6,2,6,3,4.2
03-01-23,B002,B002_E001,45,4,0,2,0,1,0,3.1
03-01-23,B002,B002_E002,28,7,0,4,1,1,0,3.4
03-01-23,B002,B002_E003,53,2,0,1,0,1,0,3.9
03-01-23,B002,B002_E004,55,2,0,1,0,1,0,3.6
03-01-23,B002,B002_E005,55,5,0,3,1,0,0,3.1
03-01-23,B002,B002_E006,45,4,0,2,0,1,0,4
03-01-23,B002,B002_E007,30,8,0,4,1,1,0,3.3
03-01-23,B002,B002_E008,48,7,0,5,2,0,0,3
03-01-23,B002,B002_E009,33,7,0,4,1,0,0,3.9
03-01-23,B002,B002_E010,22,2,0,1,0,1,0,3
03-01-23,B003,B003_E001,31,6,0,3,1,5,1,3.9
03-01-23,B003,B003_E002,53,11,0,6,2,4,0,3.3
03-01-23,B003,B003_E003,52,5,0,3,1,3,0,3.5
03-01-23,B003,B003_E004,61,3,0,1,0,2,0,3.3
03-01-23,B003,B003_E005,36,5,0,3,1,4,0,3.2
03-01-23,B003,B003_E006,51,9,0,5,2,5,1,3.1
03-01-23,B003,B003_E007,44,4,0,2,0,3,0,3.2
03-01-23,B003,B003_E008,61,7,0,5,2,3,1,3.3
03-01-23,B003,B003_E009,48,6,0,4,1,2,0,3.3
03-01-23,B003,B003_E010,66,5,0,3,1,5,2,3.6
03-01-23,B004,B004_E001,27,14,0,8,3,4,1,3.1
03-01-23,B004,B004_E002,50,15,0,12,6,3,0,2.8
03-01-23,B004,B004_E003,49,12,0,8,3,3,0,2.9
03-01-23,B004,B004_E004,66,9,0,7,2,2,0,3.2
03-01-23,B004,B004_E005,41,12,0,9,5,5,1,2.5
03-01-23,B004,B004_E006,46,9,0,6,2,5,1,2.7
03-01-23,B004,B004_E007,66,12,0,7,2,3,1,3.5
03-01-23,B004,B004_E008,34,11,0,8,3,5,0,2.6
03-01-23,B004,B004_E009,61,12,0,7,2,4,1,3.2
03-01-23,B004,B004_E010,47,4,0,2,0,5,0,3.5
03-01-23,B005,B005_E001,43,4,0,2,0,5,2,4.6
03-01-23,B005,B005_E002,71,9,0,7,2,10,4,4.2
03-01-23,B005,B005_E003,73,13,0,8,4,5,2,4
03-01-23,B005,B005_E004,41,12,0,8,3,5,1,3.8
03-01-23,B005,B005_E005,84,4,0,2,0,10,0,4.3
03-01-23,B005,B005_E006,97,9,0,5,2,7,0,4
03-01-23,B005,B005_E007,49,13,0,9,5,9,3,4.5
03-01-23,B005,B005_E008,52,5,0,3,1,5,2,4
03-01-23,B005,B005_E009,69,6,0,4,1,5,2,4.3
03-01-23,B005,B005_E010,84,11,0,7,2,5,2,3.9
03-01-23,B006,B006_E001,38,6,0,4,1,2,0,3.1
03-01-23,B006,B006_E002,38,16,0,12,7,2,0,3.6
03-01-23,B006,B006_E003,76,19,0,15,6,2,0,3
03-01-23,B006,B006_E004,51,19,0,11,6,2,0,3
03-01-23,B006,B006_E005,38,18,0,10,4,2,0,3.3
03-01-23,B006,B006_E006,49,20,0,15,6,2,0,3.1
03-01-23,B006,B006_E007,41,5,0,3,1,2,0,3
03-01-23,B006,B006_E008,77,9,0,5,2,2,0,3
03-01-23,B006,B006_E009,45,10,0,8,3,1,0,3.3
03-01-23,B006,B006_E010,38,11,0,6,2,2,0,3.4
03-01-23,B007,B007_E001,43,11,0,7,3,1,0,4.6
03-01-23,B007,B007_E002,75,13,0,7,3,2,0,4.3
03-01-23,B007,B007_E003,75,6,0,4,1,2,0,4.7
03-01-23,B007,B007_E004,61,8,0,5,2,1,0,4.1
03-01-23,B007,B007_E005,40,9,0,6,3,1,0,4.5
03-01-23,B007,B007_E006,56,9,0,5,2,2,0,4.4
03-01-23,B007,B007_E007,62,3,0,1,0,2,0,4.5
03-01-23,B007,B007_E008,34,8,0,6,3,2,0,4.6
03-01-23,B007,B007_E009,38,4,0,2,0,2,0,4.3
03-01-23,B007,B007_E010,34,8,0,6,2,2,0,4.8
03-01-23,B008,B008_E001,63,12,0,9,5,2,0,2.7
03-01-23,B008,B008_E002,113,14,0,8,3,2,0,2.7
03-01-23,B008,B008_E003,71,12,0,8,3,5,2,3.5
03-01-23,B008,B008_E004,104,8,0,6,2,3,1,2.8
03-01-23,B008,B008_E005,53,14,0,9,4,3,0,2.7
03-01-23,B008,B008_E006,61,25,0,17,10,5,0,2.6
03-01-23,B008,B008_E007,52,15,0,9,5,3,1,2.8
03-01-23,B008,B008_E008,93,13,0,10,4,4,1,2.9
03-01-23,B008,B008_E009,110,18,0,14,8,5,2,3
03-01-23,B008,B008_E010,78,10,0,8,4,5,0,3.5
03-01-23,B009,B009_E001,76,6,0,4,1,1,0,4.1
03-01-23,B009,B009_E002,36,6,0,4,1,1,0,3.5
03-01-23,B009,B009_E003,57,5,0,3,1,1,0,3.9
03-01-23,B009,B009_E004,43,12,0,7,2,3,0,4.2
03-01-23,B009,B009_E005,51,5,0,3,1,3,1,4
03-01-23,B009,B009_E006,75,4,0,2,0,1,0,3.7
03-01-23,B009,B009_E007,80,15,0,11,4,1,0,3.8
03-01-23,B009,B009_E008,36,11,0,6,3,3,0,3.8
03-01-23,B009,B009_E009,80,16,0,11,5,2,0,4.1
03-01-23,B009,B009_E010,60,6,0,4,1,3,1,3.3
03-01-23,B010,B010_E001,52,7,0,4,1,3,0,3.7
03-01-23,B010,B010_E002,83,7,0,4,1,3,1,3.2
03-01-23,B010,B010_E003,52,10,0,8,4,1,0,3.5
03-01-23,B010,B010_E004,80,4,0,2,0,1,0,3.8
03-01-23,B010,B010_E005,37,12,0,7,3,3,0,3.5
03-01-23,B010,B010_E006,79,14,0,8,4,1,0,4.2
03-01-23,B010,B010_E007,89,14,0,8,4,1,0,3.3
03-01-23,B010,B010_E008,66,14,0,8,3,1,0,3.7
03-01-23,B010,B010_E009,58,6,0,4,1,1,0,4.1
03-01-23,B010,B010_E010,38,13,0,9,3,2,0,3.6
03-01-23,B011,B011_E001,109,9,0,7,2,8,3,5
03-01-23,B011,B011_E002,72,25,0,15,6,3,0,5
03-01-23,B011,B011_E003,103,15,0,11,5,4,0,4.8
03-01-23,B011,B011_E004,112,11,0,6,3,8,0,5
03-01-23,B011,B011_E005,73,13,0,7,2,6,2,5
03-01-23,B011,B011_E006,81,13,0,7,3,4,1,5
03-01-23,B011,B011_E007,91,14,0,9,3,4,1,4.6
03-01-23,B011,B011_E008,49,18,0,11,5,4,1,5
03-01-23,B011,B011_E009,117,17,0,13,8,3,0,5
03-01-23,B011,B011_E010,97,21,0,12,4,7,3,5
03-01-23,B012,B012_E001,59,6,0,3,1,1,0,3.1
03-01-23,B012,B012_E002,44,10,0,7,3,3,0,3.4
03-01-23,B012,B012_E003,30,9,0,6,2,2,0,3.6
03-01-23,B012,B012_E004,31,11,0,6,2,3,0,3
03-01-23,B012,B012_E005,64,4,0,2,0,3,0,3.9
03-01-23,B012,B012_E006,44,5,0,3,1,1,0,3.5
03-01-23,B012,B012_E007,48,4,0,2,0,2,0,3.6
03-01-23,B012,B012_E008,66,5,0,3,1,2,0,3.8
03-01-23,B012,B012_E009,46,5,0,3,1,3,0,3.4
03-01-23,B012,B012_E010,70,7,0,4,1,2,0,3.3
03-01-23,B013,B013_E001,110,22,0,18,7,5,0,4.1
03-01-23,B013,B013_E002,101,14,0,11,6,10,0,3.7
03-01-23,B013,B013_E003,111,10,0,7,3,9,4,3.6
03-01-23,B013,B013_E004,76,12,0,7,2,8,0,4.3
03-01-23,B013,B013_E005,50,13,0,10,4,8,2,4
03-01-23,B013,B013_E006,81,8,0,6,2,6,0,4.1
03-01-23,B013,B013_E007,86,8,0,6,2,8,0,3.9
03-01-23,B013,B013_E008,53,19,0,16,7,12,2,4
03-01-23,B013,B013_E009,90,8,0,4,1,12,0,3.6
03-01-23,B013,B013_E010,101,6,0,3,1,7,1,4.5
03-01-23,B014,B014_E001,99,28,0,22,11,2,0,4.7
03-01-23,B014,B014_E002,118,18,0,14,5,3,0,4
03-01-23,B014,B014_E003,61,26,0,16,8,2,0,4.3
03-01-23,B014,B014_E004,60,33,0,19,12,2,0,4.4
03-01-23,B014,B014_E005,101,22,0,14,5,2,0,4.7
03-01-23,B014,B014_E006,76,33,0,19,12,3,1,4.7
03-01-23,B014,B014_E007,117,31,0,19,12,3,1,4.4
03-01-23,B014,B014_E008,56,22,0,17,7,3,1,3.9
03-01-23,B014,B014_E009,82,9,0,5,2,4,1,4.7
03-01-23,B014,B014_E010,70,25,0,15,8,4,1,4.7
03-01-23,B015,B015_E001,30,5,0,3,1,1,0,3
03-01-23,B015,B015_E002,54,11,0,7,3,0,0,2.6
03-01-23,B015,B015_E003,52,13,0,9,3,1,0,3.5
03-01-23,B015,B015_E004,55,8,0,6,3,1,0,3.3
03-01-23,B015,B015_E005,41,5,0,3,1,0,0,2.8
03-01-23,B015,B015_E006,35,13,0,10,4,0,0,3.3
03-01-23,B015,B015_E007,37,17,0,12,6,1,0,2.7
03-01-23,B015,B015_E008,29,6,0,4,1,0,0,3.3
03-01-23,B015,B015_E009,73,8,0,6,3,0,0,3.1
03-01-23,B015,B015_E010,33,6,0,4,1,1,0,3.4
03-01-23,B016,B016_E001,58,27,0,20,9,1,0,3.8
03-01-23,B016,B016_E002,99,12,0,8,3,2,0,4.6
03-01-23,B016,B016_E003,44,8,0,4,1,4,1,4.3
03-01-23,B016,B016_E004,59,15,0,12,5,3,0,4.3
03-01-23,B016,B016_E005,91,7,0,5,2,2,0,4.5
03-01-23,B016,B016_E006,64,25,0,16,10,4,1,4.5
03-01-23,B016,B016_E007,48,16,0,9,5,2,0,3.8
03-01-23,B016,B016_E008,45,13,0,10,5,1,0,4.6
03-01-23,B016,B016_E009,77,22,0,16,10,3,1,4
03-01-23,B016,B016_E010,58,9,0,5,2,4,0,4.4
03-01-23,B017,B017_E001,67,4,0,2,0,4,0,3.3
03-01-23,B017,B017_E002,82,5,0,3,1,3,0,3
03-01-23,B017,B017_E003,41,18,0,15,7,2,0,3.4
03-01-23,B017,B017_E004,44,6,0,4,1,5,0,3.3
03-01-23,B017,B017_E005,67,8,0,6,2,6,1,3
03-01-23,B017,B017_E006,88,17,0,12,7,6,1,2.9
03-01-23,B017,B017_E007,50,14,0,10,5,6,2,3.2
03-01-23,B017,B017_E008,58,13,0,9,5,7,3,2.8
03-01-23,B017,B017_E009,48,15,0,10,4,3,1,3.2
03-01-23,B017,B017_E010,58,17,0,11,4,7,1,3.2
03-01-23,B018,B018_E001,56,9,0,6,3,1,0,4.9
03-01-23,B018,B018_E002,36,4,0,2,0,1,0,4.2
03-01-23,B018,B018_E003,73,13,0,7,3,3,1,4.6
03-01-23,B018,B018_E004,55,14,0,11,6,3,0,4.8
03-01-23,B018,B018_E005,54,9,0,5,2,1,0,4.4
03-01-23,B018,B018_E006,62,3,0,1,0,2,0,4.7
03-01-23,B018,B018_E007,60,12,0,7,3,2,0,4.7
03-01-23,B018,B018_E008,64,11,0,8,4,3,0,4.5
03-01-23,B018,B018_E009,62,6,0,4,1,2,0,4.6
03-01-23,B018,B018_E010,33,3,0,1,0,3,0,4.5
03-01-23,B019,B019_E001,30,11,0,8,4,0,0,5
03-01-23,B019,B019_E002,49,6,0,4,1,0,0,4.6
03-01-23,B019,B019_E003,35,4,0,2,0,0,0,4.4
03-01-23,B019,B019_E004,25,5,0,3,1,0,0,4.6
03-01-23,B019,B019_E005,28,4,0,2,0,0,0,5
03-01-23,B019,B019_E006,22,3,0,1,0,0,0,4.5
03-01-23,B019,B019_E007,50,5,0,3,1,0,0,4.8
03-01-23,B019,B019_E008,44,10,0,7,3,0,0,4.2
03-01-23,B019,B019_E009,45,3,0,1,0,0,0,4.4
03-01-23,B019,B019_E010,33,4,0,2,0,0,0,4.3
03-01-23,B020,B020_E001,75,20,0,16,6,8,2,4.5
03-01-23,B020,B020_E002,77,14,0,9,5,5,1,4.9
03-01-23,B020,B020_E003,70,19,0,12,4,6,2,4.8
03-01-23,B020,B020_E004,39,5,0,3,1,4,0,5
03-01-23,B020,B020_E005,53,11,0,7,2,3,0,5
03-01-23,B020,B020_E006,44,11,0,6,3,8,2,5
03-01-23,B020,B020_E007,46,7,0,4,1,5,0,5
03-01-23,B020,B020_E008,39,10,0,8,4,6,0,5
03-01-23,B020,B020_E009,60,15,0,10,4,6,2,4.7
03-01-23,B020,B020_E010,83,20,0,14,7,8,4,4.5
03-01-23,B021,B021_E001,61,12,0,7,3,6,0,3.6
03-01-23,B021,B021_E002,56,10,0,6,2,6,2,3.8
03-01-23,B021,B021_E003,40,5,0,3,1,3,0,3.7
03-01-23,B021,B021_E004,44,13,0,7,3,8,3,3.8
03-01-23,B021,B021_E005,54,15,0,12,7,7,0,3.7
03-01-23,B021,B021_E006,62,16,0,9,5,4,1,3.6
03-01-23,B021,B021_E007,40,11,0,6,2,5,1,3.6
03-01-23,B021,B021_E008,80,10,0,8,4,7,2,3.9
03-01-23,B021,B021_E009,73,7,0,5,2,8,0,4.1
03-01-23,B021,B021_E010,40,13,0,9,5,7,0,4.1
03-01-23,B022,B022_E001,68,7,0,4,1,1,0,3.9
03-01-23,B022,B022_E002,91,12,0,7,3,1,0,3.2
03-01-23,B022,B022_E003,82,6,0,3,1,3,0,3.8
03-01-23,B022,B022_E004,39,15,0,12,5,3,0,3.5
03-01-23,B022,B022_E005,68,22,0,15,7,3,0,3.8
03-01-23,B022,B022_E006,56,26,0,22,11,3,1,4
03-01-23,B022,B022_E007,55,19,0,16,8,3,1,3.2
03-01-23,B022,B022_E008,53,6,0,3,1,1,0,4.2
03-01-23,B022,B022_E009,73,6,0,3,1,3,0,4.1
03-01-23,B022,B022_E010,83,10,0,8,4,2,0,3.5
03-01-23,B023,B023_E001,54,9,0,5,2,4,1,3.2
03-01-23,B023,B023_E002,73,11,0,7,3,5,0,3.8
03-01-23,B023,B023_E003,40,11,0,6,3,6,3,3.3
03-01-23,B023,B023_E004,47,11,0,6,3,3,1,3.6
03-01-23,B023,B023_E005,77,15,0,12,4,7,0,3.7
03-01-23,B023,B023_E006,37,8,0,5,2,6,0,3.7
03-01-23,B023,B023_E007,61,6,0,4,1,5,2,3.1
03-01-23,B023,B023_E008,36,10,0,8,3,4,1,3.6
03-01-23,B023,B023_E009,70,10,0,8,3,7,1,3
03-01-23,B023,B023_E010,75,8,0,5,2,6,1,3
03-01-23,B024,B024_E001,35,4,0,2,0,1,0,5
03-01-23,B024,B024_E002,30,4,0,2,0,1,0,4.9
03-01-23,B024,B024_E003,34,2,0,1,0,2,0,4.8
03-01-23,B024,B024_E004,33,6,0,4,1,1,0,4.4
03-01-23,B024,B024_E005,25,6,0,4,1,2,0,4.5
03-01-23,B024,B024_E006,23,2,0,1,0,2,0,4.3
03-01-23,B024,B024_E007,21,5,0,3,1,2,0,4.7
03-01-23,B024,B024_E008,41,4,0,2,0,2,0,5
03-01-23,B024,B024_E009,42,5,0,3,1,1,0,4.9
03-01-23,B024,B024_E010,41,5,0,3,1,1,0,4.6
03-01-23,B025,B025_E001,47,4,0,2,0,3,1,4.4
03-01-23,B025,B025_E002,74,8,0,4,1,3,0,4.4
03-01-23,B025,B025_E003,61,12,0,8,3,6,1,4.3
03-01-23,B025,B025_E004,48,4,0,2,0,5,1,3.9
03-01-23,B025,B025_E005,54,6,0,4,1,6,0,3.9
03-01-23,B025,B025_E006,29,7,0,5,2,6,3,4.2
03-01-23,B025,B025_E007,71,13,0,8,4,4,0,4.3
03-01-23,B025,B025_E008,42,15,0,10,4,3,0,4.6
03-01-23,B025,B025_E009,73,4,0,2,0,4,1,4
03-01-23,B025,B025_E010,43,7,0,4,1,2,0,4.5
04-01-23,B001,B001_E001,95,36,0,26,12,9,3,3
04-01-23,B001,B001_E002,77,16,0,10,4,4,0,2.7
04-01-23,B001,B001_E003,74,11,0,8,3,7,2,3.5
04-01-23,B001,B001_E004,102,29,0,25,13,4,1,2.6
04-01-23,B001,B001_E005,65,19,0,12,7,7,0,3.1
04-01-23,B001,B001_E006,108,35,0,28,18,6,3,3.5
04-01-23,B001,B001_E007,97,26,0,18,11,6,0,2.7
04-01-23,B001,B001_E008,80,28,0,16,10,8,4,2.7
04-01-23,B001,B001_E009,107,16,0,11,5,3,0,3.3
04-01-23,B001,B001_E010,69,27,0,21,13,9,0,2.9
04-01-23,B002,B002_E001,91,26,0,20,9,4,0,3.7
04-01-23,B002,B002_E002,76,18,0,15,8,3,1,3.9
04-01-23,B002,B002_E003,42,10,0,8,4,5,2,4.2
04-01-23,B002,B002_E004,75,11,0,6,2,2,0,4.4
04-01-23,B002,B002_E005,61,17,0,10,6,4,1,4
04-01-23,B002,B002_E006,105,21,0,17,10,6,2,3.5
04-01-23,B002,B002_E007,103,19,0,14,5,3,1,3.6
04-01-23,B002,B002_E008,85,7,0,4,1,6,1,3.6
04-01-23,B002,B002_E009,95,9,0,6,2,2,0,3.7
04-01-23,B002,B002_E010,72,16,0,12,5,4,0,4.3
04-01-23,B003,B003_E001,121,20,0,12,6,10,0,4.4
04-01-23,B003,B003_E002,83,15,0,10,4,9,1,4.7
04-01-23,B003,B003_E003,75,19,0,14,7,8,4,4.3
04-01-23,B003,B003_E004,106,13,0,9,5,6,1,3.9
04-01-23,B003,B003_E005,61,16,0,12,5,8,3,4
04-01-23,B003,B003_E006,93,5,0,3,1,5,1,4.2
04-01-23,B003,B003_E007,58,8,0,5,2,12,3,4.4
04-01-23,B003,B003_E008,67,17,0,10,6,5,0,4.7
04-01-23,B003,B003_E009,63,11,0,6,2,12,1,3.8
04-01-23,B003,B003_E010,79,20,0,12,6,10,0,3.9
04-01-23,B004,B004_E001,32,11,0,6,3,0,0,3.3
04-01-23,B004,B004_E002,51,8,0,5,2,1,0,3.7
04-01-23,B004,B004_E003,57,6,0,4,1,0,0,4.2
04-01-23,B004,B004_E004,60,11,0,8,3,0,0,4
04-01-23,B004,B004_E005,67,4,0,2,0,1,0,3.5
04-01-23,B004,B004_E006,50,6,0,3,1,1,0,3.5
04-01-23,B004,B004_E007,69,8,0,6,3,0,0,3.8
04-01-23,B004,B004_E008,34,7,0,5,2,1,0,3.9
04-01-23,B004,B004_E009,61,5,0,3,1,0,0,3.6
04-01-23,B004,B004_E010,40,8,0,6,3,0,0,4.1
04-01-23,B005,B005_E001,53,8,0,6,2,5,2,3.1
04-01-23,B005,B005_E002,90,20,0,17,8,4,1,3.2
04-01-23,B005,B005_E003,37,20,0,17,9,6,3,3.5
04-01-23,B005,B005_E004,59,9,0,5,2,7,2,3.4
04-01-23,B005,B005_E005,41,12,0,8,4,7,0,3.4
04-01-23,B005,B005_E006,49,20,0,12,4,7,1,2.8
04-01-23,B005,B005_E007,85,7,0,5,2,3,1,2.8
04-01-23,B005,B005_E008,51,8,0,6,2,7,3,3.4
04-01-23,B005,B005_E009,46,12,0,8,3,4,0,3.3
04-01-23,B005,B005_E010,55,6,0,3,1,9,2,3.5
04-01-23,B006,B006_E001,73,20,0,16,10,5,2,5
04-01-23,B006,B006_E002,63,9,0,7,2,7,3,4.8
04-01-23,B006,B006_E003,72,10,0,8,4,6,3,4.6
04-01-23,B006,B006_E004,37,13,0,10,5,4,1,5
04-01-23,B006,B006_E005,59,15,0,9,3,4,0,5
04-01-23,B006,B006_E006,53,12,0,8,3,5,0,4.7
04-01-23,B006,B006_E007,54,5,0,3,1,5,0,4.6
04-01-23,B006,B006_E008,63,21,0,16,7,6,3,4.7
04-01-23,B006,B006_E009,48,15,0,12,4,3,1,4.6
04-01-23,B006,B006_E010,70,10,0,6,2,4,0,5
04-01-23,B007,B007_E001,68,3,0,1,0,1,0,4.5
04-01-23,B007,B007_E002,60,3,0,1,0,2,0,4.3
04-01-23,B007,B007_E003,44,2,0,1,0,4,0,4.6
04-01-23,B007,B007_E004,52,6,0,3,1,2,0,4.1
04-01-23,B007,B007_E005,45,2,0,1,0,4,1,4.4
04-01-23,B007,B007_E006,62,3,0,1,0,1,0,4.4
04-01-23,B007,B007_E007,30,9,0,6,3,4,0,4.6
04-01-23,B007,B007_E008,53,7,0,5,2,4,0,4
04-01-23,B007,B007_E009,40,4,0,2,0,2,0,4.4
04-01-23,B007,B007_E010,69,2,0,1,0,3,0,4.6
04-01-23,B008,B008_E001,60,12,0,9,4,2,0,4.3
04-01-23,B008,B008_E002,39,13,0,9,3,1,0,4.4
04-01-23,B008,B008_E003,46,18,0,14,5,1,0,5
04-01-23,B008,B008_E004,43,18,0,15,7,4,1,4.6
04-01-23,B008,B008_E005,45,21,0,16,9,1,0,4.6
04-01-23,B008,B008_E006,75,20,0,14,7,1,0,5
04-01-23,B008,B008_E007,74,23,0,13,7,4,0,4.6
04-01-23,B008,B008_E008,88,21,0,13,7,3,1,5
04-01-23,B008,B008_E009,69,21,0,14,5,1,0,4.8
04-01-23,B008,B008_E010,83,25,0,20,8,4,1,4.7
04-01-23,B009,B009_E001,79,12,0,9,3,1,0,4.1
04-01-23,B009,B009_E002,50,9,0,7,2,3,1,4.8
04-01-23,B009,B009_E003,67,16,0,10,4,2,0,4.1
04-01-23,B009,B009_E004,62,17,0,12,6,3,0,3.9
04-01-23,B009,B009_E005,59,20,0,17,7,1,0,4
04-01-23,B009,B009_E006,37,11,0,8,3,2,0,4
04-01-23,B009,B009_E007,63,9,0,6,2,1,0,4.3
04-01-23,B009,B009_E008,74,16,0,9,3,2,0,3.9
04-01-23,B009,B009_E009,40,10,0,6,3,3,0,3.9
04-01-23,B009,B009_E010,73,12,0,7,3,1,0,4.4
04-01-23,B010,B010_E001,87,9,0,7,2,2,0,3.7
04-01-23,B010,B010_E002,49,16,0,10,5,1,0,3.7
04-01-23,B010,B010_E003,80,16,0,9,5,1,0,3.4
04-01-23,B010,B010_E004,82,14,0,10,4,1,0,3.8
04-01-23,B010,B010_E005,81,14,0,8,4,2,0,3.5
04-01-23,B010,B010_E006,54,12,0,8,4,2,0,4.3
04-01-23,B010,B010_E007,87,6,0,4,1,2,0,3.4
04-01-23,B010,B010_E008,42,10,0,6,2,1,0,4.2
04-01-23,B010,B010_E009,69,5,0,3,1,2,0,4.2
